============================================================
SMTSIM 自动测试执行工具（适配新指令格式）
执行策略：不同Cache目录 ➜ 串行 | 同目录指令 ➜ 并行
指令文件：test_commands.txt
总有效指令：360 条
Cache目录总数：2 个
单目录并行数：120
日志目录：每个Cache下的 logs/
============================================================

========================================
开始执行 Cache：share32 | 共 360 条指令 | 并行数：120
日志目录：share32/logs
========================================
✅ [346/360] share32 执行成功 | share32_task346_20260416_104605.log
✅ [307/360] share32 执行成功 | share32_task307_20260416_103725.log
✅ [343/360] share32 执行成功 | share32_task343_20260416_104516.log
✅ [313/360] share32 执行成功 | share32_task313_20260416_103755.log
✅ [316/360] share32 执行成功 | share32_task316_20260416_103825.log
✅ [351/360] share32 执行成功 | share32_task351_20260416_104821.log
✅ [333/360] share32 执行成功 | share32_task333_20260416_104219.log
✅ [335/360] share32 执行成功 | share32_task335_20260416_104236.log
✅ [311/360] share32 执行成功 | share32_task311_20260416_103751.log
✅ [357/360] share32 执行成功 | share32_task357_20260416_105102.log
✅ [298/360] share32 执行成功 | share32_task298_20260416_103505.log
✅ [297/360] share32 执行成功 | share32_task297_20260416_103503.log
✅ [315/360] share32 执行成功 | share32_task315_20260416_103804.log
✅ [304/360] share32 执行成功 | share32_task304_20260416_103709.log
✅ [340/360] share32 执行成功 | share32_task340_20260416_104333.log
✅ [259/360] share32 执行成功 | share32_task259_20260416_102826.log
✅ [353/360] share32 执行成功 | share32_task353_20260416_104949.log
✅ [355/360] share32 执行成功 | share32_task355_20260416_105022.log
✅ [341/360] share32 执行成功 | share32_task341_20260416_104406.log
✅ [350/360] share32 执行成功 | share32_task350_20260416_104742.log
✅ [348/360] share32 执行成功 | share32_task348_20260416_104636.log
✅ [299/360] share32 执行成功 | share32_task299_20260416_103513.log
✅ [352/360] share32 执行成功 | share32_task352_20260416_104913.log
✅ [310/360] share32 执行成功 | share32_task310_20260416_103744.log
✅ [345/360] share32 执行成功 | share32_task345_20260416_104549.log
✅ [359/360] share32 执行成功 | share32_task359_20260416_105208.log
✅ [305/360] share32 执行成功 | share32_task305_20260416_103714.log
✅ [354/360] share32 执行成功 | share32_task354_20260416_105019.log
✅ [295/360] share32 执行成功 | share32_task295_20260416_103457.log

========================================
开始执行 Cache：ssmtc64-500-5% | 共 360 条指令 | 并行数：120
日志目录：ssmtc64-500-5%/logs
========================================
✅ [35/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task35_20260416_110759.log
✅ [79/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task79_20260416_110759.log
✅ [49/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task49_20260416_110759.log
✅ [85/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task85_20260416_110759.log
✅ [9/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task9_20260416_110759.log
✅ [36/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task36_20260416_110759.log
✅ [33/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task33_20260416_110759.log
✅ [6/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task6_20260416_110759.log
✅ [77/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task77_20260416_110759.log
✅ [30/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task30_20260416_110759.log
✅ [71/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task71_20260416_110759.log
✅ [31/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task31_20260416_110759.log
✅ [28/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task28_20260416_110759.log
✅ [4/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task4_20260416_110759.log
✅ [21/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task21_20260416_110759.log
✅ [23/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task23_20260416_110759.log
✅ [80/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task80_20260416_110759.log
✅ [15/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task15_20260416_110759.log
✅ [44/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task44_20260416_110759.log
✅ [107/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task107_20260416_110759.log
✅ [8/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task8_20260416_110759.log
✅ [84/360] ssmtc64-500-5% 执行成功 | ssmtc64-500-5%_task84_20260416_110759.log
